train_loss_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch
0.7966094017028809,0,9,,,
0.7945829629898071,0,19,,,
0.7883400917053223,0,29,,,
0.7858399152755737,0,39,,,
0.7437298893928528,0,49,,,
0.6183359622955322,0,59,,,
0.3718174397945404,0,69,,,
0.27858784794807434,0,79,,,
0.3013487756252289,0,89,,,
0.19238953292369843,0,99,,,
0.15854425728321075,0,109,,,
0.1597190499305725,0,119,,,
0.1446218192577362,0,129,,,
0.16433317959308624,0,139,,,
0.11750777810811996,0,149,,,
0.12135842442512512,0,159,,,
0.09298522770404816,0,169,,,
0.09366942942142487,0,179,,,
0.15817011892795563,0,189,,,
0.13067589700222015,0,199,,,
0.10491640120744705,0,209,,,
0.1306845098733902,0,219,,,
0.137693852186203,0,229,,,
0.12870614230632782,0,239,,,
0.14319097995758057,0,249,,,
0.09108452498912811,0,259,,,
0.10708589851856232,0,269,,,
0.1090577021241188,0,279,,,
0.12690268456935883,0,289,,,
0.10352206975221634,0,299,,,
0.08910971134901047,0,309,,,
0.10091585665941238,0,319,,,
0.10656794905662537,0,329,,,
0.08557405322790146,0,339,,,
0.09218449145555496,0,349,,,
0.12858985364437103,0,359,,,
0.1278885453939438,0,369,,,
0.12474216520786285,0,379,,,
0.13345162570476532,0,389,,,
0.08611831068992615,0,399,,,
0.07899514585733414,0,409,,,
0.09830780327320099,0,419,,,
0.07031439244747162,0,429,,,
0.09011388570070267,0,439,,,
0.11146745085716248,0,449,,,
0.0733565166592598,0,459,,,
0.07229270786046982,0,469,,,
0.09351178258657455,0,479,,,
0.10624924302101135,0,489,,,
0.0851592868566513,0,499,,,
0.11176665127277374,0,509,,,
0.12790825963020325,0,519,,,
0.0979585275053978,0,529,,,
0.14258043467998505,0,539,,,
0.08599340170621872,0,549,,,
0.07905767858028412,0,559,,,
0.09956656396389008,0,569,,,
0.1495692878961563,0,579,,,
0.11321202665567398,0,589,,,
0.0909460037946701,0,599,,,
0.09298229962587357,0,609,,,
0.05887005105614662,0,619,,,
0.10175676643848419,0,629,,,
0.06677220016717911,0,639,,,
0.09572954475879669,0,649,,,
0.09815056622028351,0,659,,,
0.08122152835130692,0,669,,,
0.13625703752040863,0,679,,,
0.08248846977949142,0,689,,,
0.16369104385375977,0,699,,,
0.10943126678466797,0,709,,,
0.07999443262815475,0,719,,,
0.07889669388532639,0,729,,,
0.08613590151071548,0,739,,,
0.058700576424598694,0,749,,,
0.08750069886445999,0,759,,,
0.1079084500670433,0,769,,,
0.08178985118865967,0,779,,,
0.08037161827087402,0,789,,,
0.08957350254058838,0,799,,,
0.08759118616580963,0,809,,,
0.13088947534561157,0,819,,,
