train_loss_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch
0.798709511756897,0,9,,,
0.7967327833175659,0,19,,,
0.7907874584197998,0,29,,,
0.788138747215271,0,39,,,
0.7651918530464172,0,49,,,
0.6975292563438416,0,59,,,
0.5055262446403503,0,69,,,
0.3167843222618103,0,79,,,
0.33230534195899963,0,89,,,
0.20988048613071442,0,99,,,
0.18060989677906036,0,109,,,
0.1692424863576889,0,119,,,
0.17318850755691528,0,129,,,
0.17801278829574585,0,139,,,
0.12368626147508621,0,149,,,
0.12286783754825592,0,159,,,
0.09353376924991608,0,169,,,
0.0929422527551651,0,179,,,
0.1652456670999527,0,189,,,
0.13005533814430237,0,199,,,
0.10393974184989929,0,209,,,
0.13231146335601807,0,219,,,
0.140390083193779,0,229,,,
0.13891296088695526,0,239,,,
0.17094939947128296,0,249,,,
0.09842706471681595,0,259,,,
0.11185945570468903,0,269,,,
0.11298862844705582,0,279,,,
0.17743773758411407,0,289,,,
0.10638845711946487,0,299,,,
0.08614137023687363,0,309,,,
0.09787502139806747,0,319,,,
0.10869153589010239,0,329,,,
0.08104926347732544,0,339,,,
0.10609380155801773,0,349,,,
0.14609012007713318,0,359,,,
0.14053098857402802,0,369,,,
0.12716065347194672,0,379,,,
0.1371038407087326,0,389,,,
0.09193109720945358,0,399,,,
0.0712408572435379,0,409,,,
0.10314274579286575,0,419,,,
0.0670774057507515,0,429,,,
0.10976466536521912,0,439,,,
0.11436661332845688,0,449,,,
0.08008250594139099,0,459,,,
0.07300259172916412,0,469,,,
0.1011655405163765,0,479,,,
0.12434377521276474,0,489,,,
0.08799640834331512,0,499,,,
0.12989382445812225,0,509,,,
0.13732145726680756,0,519,,,
0.0943157896399498,0,529,,,
0.1846095323562622,0,539,,,
0.08877182006835938,0,549,,,
0.08028308302164078,0,559,,,
0.08894867449998856,0,569,,,
0.16580815613269806,0,579,,,
0.10956671833992004,0,589,,,
0.09328075498342514,0,599,,,
0.08491215854883194,0,609,,,
0.058671556413173676,0,619,,,
0.12429385632276535,0,629,,,
0.07508748024702072,0,639,,,
0.12223421782255173,0,649,,,
0.10302668064832687,0,659,,,
0.08350267261266708,0,669,,,
0.1445455551147461,0,679,,,
0.07767157256603241,0,689,,,
0.1669364720582962,0,699,,,
0.0870567262172699,0,709,,,
0.07499456405639648,0,719,,,
0.07694771140813828,0,729,,,
0.08799408376216888,0,739,,,
0.05745470151305199,0,749,,,
