train_loss_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch
0.7990121841430664,0,9,,,
0.7972917556762695,0,19,,,
0.7911113500595093,0,29,,,
0.7881630659103394,0,39,,,
0.7624942064285278,0,49,,,
0.6969557404518127,0,59,,,
0.5527184009552002,0,69,,,
0.2869874835014343,0,79,,,
0.32446420192718506,0,89,,,
0.20191016793251038,0,99,,,
0.15961237251758575,0,109,,,
0.16666279733181,0,119,,,
0.16520698368549347,0,129,,,
0.19290560483932495,0,139,,,
0.11616245657205582,0,149,,,
0.1219300702214241,0,159,,,
0.08985769748687744,0,169,,,
0.10005315393209457,0,179,,,
0.16675147414207458,0,189,,,
0.13542547821998596,0,199,,,
0.10391392558813095,0,209,,,
0.13181233406066895,0,219,,,
0.13369064033031464,0,229,,,
0.1294134557247162,0,239,,,
0.16726689040660858,0,249,,,
0.08605331182479858,0,259,,,
0.11285465210676193,0,269,,,
0.10682044178247452,0,279,,,
0.17472271621227264,0,289,,,
0.10364699363708496,0,299,,,
0.09576797485351562,0,309,,,
0.09771125018596649,0,319,,,
0.12289612740278244,0,329,,,
0.08460081368684769,0,339,,,
0.12839655578136444,0,349,,,
0.15888077020645142,0,359,,,
0.14289352297782898,0,369,,,
0.1289784461259842,0,379,,,
0.13871748745441437,0,389,,,
0.08331096917390823,0,399,,,
0.07107772678136826,0,409,,,
0.1029888167977333,0,419,,,
0.06905330717563629,0,429,,,
0.10757192224264145,0,439,,,
0.11497879028320312,0,449,,,
0.08000637590885162,0,459,,,
0.07487786561250687,0,469,,,
0.1048707664012909,0,479,,,
0.12197847664356232,0,489,,,
0.08733046054840088,0,499,,,
0.12718354165554047,0,509,,,
0.14178389310836792,0,519,,,
0.10159532725811005,0,529,,,
0.18364955484867096,0,539,,,
0.12705294787883759,0,549,,,
0.08850321918725967,0,559,,,
0.08575517684221268,0,569,,,
0.16645246744155884,0,579,,,
0.10453683137893677,0,589,,,
0.08979213237762451,0,599,,,
0.08304731547832489,0,609,,,
0.056185849010944366,0,619,,,
0.12504449486732483,0,629,,,
0.06653904169797897,0,639,,,
0.11463892459869385,0,649,,,
0.1008511632680893,0,659,,,
0.0833096131682396,0,669,,,
0.14097043871879578,0,679,,,
0.0723455473780632,0,689,,,
0.1629163771867752,0,699,,,
0.0829177051782608,0,709,,,
0.07751661539077759,0,719,,,
0.07750465720891953,0,729,,,
0.09300503134727478,0,739,,,
0.05928712338209152,0,749,,,
0.0841742604970932,0,759,,,
0.11347908526659012,0,769,,,
0.07024180144071579,0,779,,,
0.07909997552633286,0,789,,,
0.08247435092926025,0,799,,,
0.10706755518913269,0,809,,,
0.14527297019958496,0,819,,,
0.09789509326219559,0,829,,,
0.10726715624332428,0,839,,,
0.111092709004879,0,849,,,
0.0691232830286026,0,859,,,
0.05880831182003021,0,869,,,
0.07558996230363846,0,879,,,
0.11417793482542038,0,889,,,
0.0657709464430809,0,899,,,
0.08010560274124146,0,909,,,
0.12093694508075714,0,919,,,
0.11789114773273468,0,929,,,
0.133229061961174,0,939,,,
0.07189953327178955,0,949,,,
0.05855713039636612,0,959,,,
0.06669048964977264,0,969,,,
0.08961649239063263,0,979,,,
0.08522068709135056,0,989,,,
0.1219232901930809,0,999,,,
0.09909085184335709,0,1009,,,
0.09726487100124359,0,1019,,,
0.05348780378699303,0,1029,,,
0.08838324248790741,0,1039,,,
0.07891163229942322,0,1049,,,
0.06682363152503967,0,1059,,,
