train_loss_step,grad_norm_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch,grad_norm_epoch
0.7993662357330322,0.21134032309055328,0,9,,,,
0.7979171276092529,0.20685483515262604,0,19,,,,
0.7930132746696472,0.2144530713558197,0,29,,,,
0.7905932068824768,0.19639739394187927,0,39,,,,
0.7601955533027649,0.6391079425811768,0,49,,,,
0.6693409085273743,1.3421714305877686,0,59,,,,
0.42180436849594116,2.7474074363708496,0,69,,,,
0.2749653458595276,1.3428665399551392,0,79,,,,
0.29114237427711487,2.0272576808929443,0,89,,,,
0.18988150358200073,3.0711798667907715,0,99,,,,
0.16544793546199799,2.4442617893218994,0,109,,,,
0.16636762022972107,6.041123867034912,0,119,,,,
0.14619365334510803,2.5129005908966064,0,129,,,,
0.17889347672462463,5.235101699829102,0,139,,,,
0.12012649327516556,1.4386321306228638,0,149,,,,
0.13517794013023376,6.709592342376709,0,159,,,,
0.09381737560033798,4.494354248046875,0,169,,,,
0.09769836813211441,0.7640420794487,0,179,,,,
0.15893493592739105,1.6432604789733887,0,189,,,,
0.12366482615470886,4.548247337341309,0,199,,,,
0.09608907997608185,6.557366847991943,0,209,,,,
0.12345605343580246,3.138962745666504,0,219,,,,
0.13241586089134216,5.777304172515869,0,229,,,,
0.12504619359970093,2.0155062675476074,0,239,,,,
0.16498638689517975,4.600192070007324,0,249,,,,
0.11917077004909515,3.9543206691741943,0,259,,,,
0.12493284791707993,9.155179023742676,0,269,,,,
0.10863177478313446,2.9050002098083496,0,279,,,,
0.16495388746261597,1.5731959342956543,0,289,,,,
0.10659209638834,1.7977395057678223,0,299,,,,
0.09182444214820862,3.701467275619507,0,309,,,,
0.09920859336853027,3.7600462436676025,0,319,,,,
0.10824236273765564,4.920205593109131,0,329,,,,
0.08048034459352493,5.298159122467041,0,339,,,,
0.09034908562898636,4.260919570922852,0,349,,,,
0.12965501844882965,0.763974130153656,0,359,,,,
0.1268254667520523,1.158726453781128,0,369,,,,
0.1097937747836113,1.6708253622055054,0,379,,,,
0.12506648898124695,1.674513816833496,0,389,,,,
0.09900449961423874,6.9741597175598145,0,399,,,,
0.0753563717007637,3.3491568565368652,0,409,,,,
0.11125975847244263,5.704341411590576,0,419,,,,
0.0722559466958046,1.598734736442566,0,429,,,,
0.09874829649925232,0.7004452347755432,0,439,,,,
0.11797107756137848,5.129283905029297,0,449,,,,
0.07805207371711731,9.978752136230469,0,459,,,,
0.0754140093922615,3.322927713394165,0,469,,,,
0.09833037108182907,7.13512659072876,0,479,,,,
0.10896749794483185,11.590926170349121,0,489,,,,
0.09182941913604736,13.829461097717285,0,499,,,,
0.11102325469255447,8.129283905029297,0,509,,,,
0.13227578997612,10.488557815551758,0,519,,,,
0.10261169075965881,4.680754661560059,0,529,,,,
0.14634233713150024,5.0045485496521,0,539,,,,
0.0850256159901619,4.278390884399414,0,549,,,,
0.07808278501033783,4.514060974121094,0,559,,,,
0.08316995948553085,1.018256664276123,0,569,,,,
0.14221182465553284,4.133698463439941,0,579,,,,
0.1064472571015358,1.9740010499954224,0,589,,,,
0.09188088029623032,2.32608962059021,0,599,,,,
0.0851745456457138,1.8288155794143677,0,609,,,,
0.05746457353234291,3.7152884006500244,0,619,,,,
0.10625872761011124,3.4578356742858887,0,629,,,,
0.07455141097307205,1.2143148183822632,0,639,,,,
0.09866070002317429,0.6096988916397095,0,649,,,,
