train_loss_step,grad_norm_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch,grad_norm_epoch
0.7978623509407043,0.2580703794956207,0,9,,,,
0.7960470914840698,0.24416080117225647,0,19,,,,
0.7905238270759583,0.24757106602191925,0,29,,,,
0.7880435585975647,0.22342388331890106,0,39,,,,
0.7580254673957825,0.6787790656089783,0,49,,,,
0.6596277952194214,1.4303382635116577,0,59,,,,
0.41854172945022583,2.745495319366455,0,69,,,,
0.2751893699169159,0.6251676678657532,0,79,,,,
0.30682188272476196,1.901893138885498,0,89,,,,
0.20499423146247864,2.573755979537964,0,99,,,,
0.16732843220233917,1.7393110990524292,0,109,,,,
0.166305810213089,6.021055698394775,0,119,,,,
0.14554426074028015,1.128151297569275,0,129,,,,
0.15987160801887512,1.9736406803131104,0,139,,,,
0.11811424046754837,4.65612268447876,0,149,,,,
0.12376677244901657,1.6515289545059204,0,159,,,,
0.09105700999498367,8.914388656616211,0,169,,,,
0.09431824833154678,2.198794364929199,0,179,,,,
0.15851636230945587,1.317184567451477,0,189,,,,
0.12603099644184113,5.0829386711120605,0,199,,,,
0.10096017271280289,5.142479419708252,0,209,,,,
0.1254064440727234,7.192509174346924,0,219,,,,
0.13018980622291565,5.248857498168945,0,229,,,,
0.12666484713554382,6.1308722496032715,0,239,,,,
0.1677466630935669,8.056371688842773,0,249,,,,
0.09179827570915222,0.7804712057113647,0,259,,,,
0.10995928943157196,1.5420023202896118,0,269,,,,
0.11033179610967636,1.5737782716751099,0,279,,,,
0.17397907376289368,0.6677197813987732,0,289,,,,
0.10564639419317245,2.2888057231903076,0,299,,,,
0.08807139098644257,0.8445644974708557,0,309,,,,
0.10219965130090714,10.030426025390625,0,319,,,,
0.10622274875640869,3.324761390686035,0,329,,,,
0.08216345310211182,5.127325534820557,0,339,,,,
0.10331124067306519,0.3132191002368927,0,349,,,,
0.1440124809741974,5.758676528930664,0,359,,,,
0.1416192650794983,0.5598258376121521,0,369,,,,
0.12454766035079956,8.209243774414062,0,379,,,,
0.13810551166534424,1.1029932498931885,0,389,,,,
0.09558343887329102,7.313267230987549,0,399,,,,
0.07090149819850922,8.032443046569824,0,409,,,,
0.10068116337060928,1.8353077173233032,0,419,,,,
0.06879464536905289,4.834043025970459,0,429,,,,
0.10873264819383621,2.9299700260162354,0,439,,,,
0.11875493824481964,13.58028793334961,0,449,,,,
0.07974190264940262,11.023231506347656,0,459,,,,
0.07229901850223541,2.06990122795105,0,469,,,,
0.09868419915437698,6.094052314758301,0,479,,,,
0.11082112789154053,5.207642078399658,0,489,,,,
