train_loss_step,grad_norm_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch,grad_norm_epoch
0.05917007103562355,2.6753273010253906,0,899,,,,
0.0770273357629776,4.507225513458252,0,909,,,,
0.11239410191774368,4.527980804443359,0,919,,,,
0.10605783760547638,2.5006754398345947,0,929,,,,
0.11594223231077194,5.481591701507568,0,939,,,,
0.06300204247236252,7.648638725280762,0,949,,,,
0.06455210596323013,3.2576498985290527,0,959,,,,
0.06357067078351974,5.735714912414551,0,969,,,,
0.08721413463354111,4.803803443908691,0,979,,,,
0.08191832154989243,2.147528648376465,0,989,,,,
0.11094808578491211,7.708147048950195,0,999,,,,
0.08891980350017548,2.348846912384033,0,1009,,,,
0.09629040211439133,19.416894912719727,0,1019,,,,
0.07438993453979492,2.886521577835083,0,1029,,,,
0.08638129383325577,12.121272087097168,0,1039,,,,
0.07435021549463272,13.844209671020508,0,1049,,,,
0.07024699449539185,3.2607994079589844,0,1059,,,,
0.08087645471096039,3.6573612689971924,0,1069,,,,
0.08113553375005722,5.077463626861572,0,1079,,,,
0.09278009831905365,1.9553838968276978,0,1089,,,,
0.061541978269815445,4.000624656677246,0,1099,,,,
0.07270859181880951,3.4459121227264404,0,1109,,,,
0.09326949715614319,2.6203231811523438,0,1119,,,,
0.0905626192688942,0.6728595495223999,0,1129,,,,
0.11682656407356262,1.6979972124099731,0,1139,,,,
0.0490451380610466,1.834257960319519,0,1149,,,,
0.07362466305494308,14.889819145202637,0,1159,,,,
0.0836838111281395,1.3381414413452148,0,1169,,,,
0.06691675633192062,3.353050947189331,0,1179,,,,
0.06654290854930878,2.241676092147827,0,1189,,,,
0.06430356949567795,13.827735900878906,0,1199,,,,
0.08071380853652954,16.197612762451172,0,1209,,,,
0.047983355820178986,5.064662933349609,0,1219,,,,
0.061923786997795105,7.111211776733398,0,1229,,,,
0.06682661920785904,3.939077615737915,0,1239,,,,
0.06967070698738098,4.590798854827881,0,1249,,,,
0.10188737511634827,1.3692271709442139,0,1259,,,,
0.07941190898418427,8.507284164428711,0,1269,,,,
0.07916253060102463,3.4583263397216797,0,1279,,,,
0.06962630897760391,3.471177816390991,0,1289,,,,
0.07816017419099808,5.225812911987305,0,1299,,,,
0.06537394225597382,2.3499279022216797,0,1309,,,,
0.08406270295381546,2.9553959369659424,0,1319,,,,
0.09575013071298599,4.625601768493652,0,1329,,,,
0.0895528495311737,0.7751297950744629,0,1339,,,,
0.06459245085716248,1.7822787761688232,0,1349,,,,
0.05221272259950638,4.305863857269287,0,1359,,,,
0.06256663054227829,8.752118110656738,0,1369,,,,
0.11854509264230728,7.063631057739258,0,1379,,,,
0.10236433893442154,4.309803009033203,0,1389,,,,
0.09506241977214813,4.197607517242432,0,1399,,,,
0.061408575624227524,10.21273422241211,0,1409,,,,
0.09939990192651749,7.717789649963379,0,1419,,,,
0.05825797840952873,13.695544242858887,0,1429,,,,
,,,0,0.08459758758544922,,,
,,,1,0.07908597588539124,,,
,,,2,0.08139758557081223,,,
,,,3,0.0951925665140152,,,
,,,4,0.06798204034566879,,,
,,,5,0.082817442715168,,,
,,,6,0.07618584483861923,,,
,,,7,0.08232349902391434,,,
,,,8,0.08009186387062073,,,
,,,9,0.10030438005924225,,,
,,,10,0.08180008083581924,,,
,,,11,0.078706756234169,,,
,,,12,0.0934070497751236,,,
,,,13,0.10783824324607849,,,
,,,14,0.07634880393743515,,,
,,,15,0.11745215952396393,,,
,,,16,0.11260182410478592,,,
,,,17,0.12079450488090515,,,
,,,18,0.07602231204509735,,,
,,,19,0.0718928873538971,,,
,,,20,0.08496063947677612,,,
,,,21,0.08007282018661499,,,
,,,22,0.13221904635429382,,,
,,,23,0.08546320348978043,,,
,,,24,0.0959375873208046,,,
,,,25,0.1154092475771904,,,
,,,26,0.09438768029212952,,,
,,,27,0.12536372244358063,,,
,,,28,0.10750120878219604,,,
,,,29,0.06471870839595795,,,
,,,30,0.08733303099870682,,,
,,,31,0.09711645543575287,,,
,,,32,0.093840591609478,,,
,,,33,0.07433848083019257,,,
,,,34,0.06894717365503311,,,
,,,35,0.10982600599527359,,,
,,,36,0.08987393975257874,,,
,,,37,0.08612756431102753,,,
,,,38,0.08302842080593109,,,
,,,39,0.09175878763198853,,,
,,,40,0.119735486805439,,,
,,,41,0.07138653844594955,,,
,,,42,0.08979813754558563,,,
,,,43,0.09759779274463654,,,
,,,44,0.08137325197458267,,,
,,,45,0.08802232146263123,,,
,,,46,0.05571039021015167,,,
,,,47,0.10550056397914886,,,
,,,48,0.10673990845680237,,,
,,,49,0.060036055743694305,,,
,,,50,0.08041670173406601,,,
,,,51,0.09279544651508331,,,
,,,52,0.09840163588523865,,,
,,,53,0.08574748784303665,,,
,,,54,0.07562176883220673,,,
,,,55,0.07038631290197372,,,
,,,56,0.06452275812625885,,,
,,,57,0.07697024196386337,,,
,,,58,0.05268615484237671,,,
,,,59,0.08087065815925598,,,
,,,60,0.10351169854402542,,,
,,,61,0.08858389407396317,,,
,,,62,0.10421214252710342,,,
,,,63,0.1390765905380249,,,
,,,64,0.08235986530780792,,,
,,,65,0.0743706226348877,,,
,,,66,0.08078503608703613,,,
,,,67,0.07021843641996384,,,
,,,68,0.08698765933513641,,,
,,,69,0.09959686547517776,,,
,,,70,0.08230437338352203,,,
,,,71,0.09153453260660172,,,
,,,72,0.06404367089271545,,,
,,,73,0.10982301086187363,,,
,,,74,0.10307639092206955,,,
,,,75,0.08322533220052719,,,
,,,76,0.0857565701007843,,,
,,,77,0.10377863049507141,,,
,,,78,0.06238122284412384,,,
,,,79,0.04995889589190483,,,
,,,80,0.06623340398073196,,,
,,,81,0.0797744020819664,,,
,,,82,0.10424294322729111,,,
,,,83,0.10580022633075714,,,
,,,84,0.08831653743982315,,,
,,,85,0.07355941832065582,,,
,,,86,0.09564276784658432,,,
,,,87,0.07677903771400452,,,
,,,88,0.12425225228071213,,,
,,,89,0.07405593246221542,,,
,,,90,0.052270062267780304,,,
,,,91,0.08147472143173218,,,
,,,92,0.08574797958135605,,,
,,,93,0.05074010789394379,,,
,,,94,0.0814712718129158,,,
,,,95,0.08259589225053787,,,
,,,96,0.07204553484916687,,,
,,,97,0.0657789334654808,,,
,,,98,0.08044106513261795,,,
,,,99,0.11738841235637665,,,
,,,100,0.13432854413986206,,,
,,,101,0.09425801783800125,,,
,,,102,0.0769294947385788,,,
,,,103,0.08104005455970764,,,
,,,104,0.06937122344970703,,,
,,,105,0.05634274706244469,,,
,,,106,0.07844071835279465,,,
,,,107,0.06107102707028389,,,
,,,108,0.06898409128189087,,,
,,,109,0.07173052430152893,,,
,,,110,0.11025551706552505,,,
,,,111,0.09444402158260345,,,
,,,112,0.08789703994989395,,,
,,,113,0.08858618885278702,,,
,,,114,0.1375483125448227,,,
,,,115,0.09676709771156311,,,
,,,116,0.11654046922922134,,,
,,,117,0.09766343235969543,,,
,,,118,0.11547811329364777,,,
,,,119,0.11247579008340836,,,
,,,120,0.10268115252256393,,,
,,,121,0.11773765832185745,,,
,,,122,0.07799602299928665,,,
,,,123,0.07099654525518417,,,
,,,124,0.07729076594114304,,,
,,,125,0.09174740314483643,,,
,,,126,0.05898309126496315,,,
,,,127,0.06125596538186073,,,
,,,128,0.11945004016160965,,,
,,,129,0.08620649576187134,,,
,,,130,0.09855620563030243,,,
,,,131,0.06377492100000381,,,
,,,132,0.07242865860462189,,,
,,,133,0.07619062811136246,,,
,,,134,0.06154599040746689,,,
,,,135,0.05054116249084473,,,
,,,136,0.10868418216705322,,,
,,,137,0.09469481557607651,,,
,,,138,0.050472281873226166,,,
,,,139,0.08844798803329468,,,
,,,140,0.14620184898376465,,,
,,,141,0.06890174001455307,,,
,,,142,0.07460539788007736,,,
,,,143,0.058635514229536057,,,
,,,144,0.07584603130817413,,,
,,,145,0.09992457926273346,,,
,,,146,0.06482885032892227,,,
,,,147,0.08572664856910706,,,
,,,148,0.0710238367319107,,,
,,,149,0.07886931300163269,,,
,,,150,0.09570984542369843,,,
,,,151,0.07441834360361099,,,
,,,152,0.08147385716438293,,,
,,,153,0.0664898157119751,,,
,,,154,0.04866955056786537,,,
,,,155,0.08271815627813339,,,
,,,156,0.0814862996339798,,,
,,,157,0.0698949322104454,,,
,,,158,0.08840373158454895,,,
,,0,1430,,0.08620912581682205,,
,,0,1430,,,0.13192735612392426,5.301618576049805
0.08268481492996216,12.630756378173828,1,1439,,,,
0.09044679254293442,3.0854287147521973,1,1449,,,,
0.1117580235004425,4.007299900054932,1,1459,,,,
0.09211943298578262,8.291973114013672,1,1469,,,,
0.11968367546796799,9.16781997680664,1,1479,,,,
0.07502413541078568,5.4325947761535645,1,1489,,,,
0.06805921345949173,4.046873569488525,1,1499,,,,
0.08375338464975357,0.9312909245491028,1,1509,,,,
0.05717635154724121,4.238492012023926,1,1519,,,,
0.0951077863574028,1.5013717412948608,1,1529,,,,
0.11046174168586731,3.067521810531616,1,1539,,,,
0.09094727039337158,3.780914306640625,1,1549,,,,
0.08496184647083282,3.7807106971740723,1,1559,,,,
0.09024344384670258,3.6794090270996094,1,1569,,,,
0.06042948365211487,12.164091110229492,1,1579,,,,
0.08968354761600494,6.211452484130859,1,1589,,,,
0.07279786467552185,2.0736870765686035,1,1599,,,,
0.09800561517477036,5.062739372253418,1,1609,,,,
0.05930731073021889,1.386806607246399,1,1619,,,,
0.09084665775299072,0.802084743976593,1,1629,,,,
0.0717281699180603,3.540886163711548,1,1639,,,,
0.10358285903930664,3.3426620960235596,1,1649,,,,
0.06118328124284744,8.226691246032715,1,1659,,,,
0.05234873667359352,4.921028137207031,1,1669,,,,
0.09601682424545288,11.75229549407959,1,1679,,,,
0.058606039732694626,3.5267889499664307,1,1689,,,,
0.05484066903591156,8.136773109436035,1,1699,,,,
0.14018987119197845,10.488157272338867,1,1709,,,,
0.06770915538072586,13.636630058288574,1,1719,,,,
0.11688003689050674,4.069530963897705,1,1729,,,,
0.07424115389585495,0.801408052444458,1,1739,,,,
0.07140713930130005,6.6044087409973145,1,1749,,,,
0.08848930150270462,1.3260258436203003,1,1759,,,,
0.07040073722600937,6.359004497528076,1,1769,,,,
0.0701105147600174,9.865408897399902,1,1779,,,,
0.07182472944259644,4.233640670776367,1,1789,,,,
0.07243181765079498,8.712218284606934,1,1799,,,,
0.08148762583732605,5.1625075340271,1,1809,,,,
0.09103259444236755,4.373276710510254,1,1819,,,,
0.06814030557870865,8.652212142944336,1,1829,,,,
0.0774458572268486,6.035632610321045,1,1839,,,,
0.08330882340669632,2.1410369873046875,1,1849,,,,
0.05946489796042442,2.263347864151001,1,1859,,,,
0.07049176841974258,0.7326317429542542,1,1869,,,,
0.13333339989185333,2.6491453647613525,1,1879,,,,
0.08542683720588684,3.7703967094421387,1,1889,,,,
0.06525349617004395,6.678493976593018,1,1899,,,,
0.07099892944097519,11.649636268615723,1,1909,,,,
0.058955658227205276,11.752981185913086,1,1919,,,,
0.08960757404565811,14.42680835723877,1,1929,,,,
0.12344297021627426,16.02511215209961,1,1939,,,,
0.15004701912403107,20.655635833740234,1,1949,,,,
0.1200907751917839,21.482685089111328,1,1959,,,,
0.0711710974574089,9.177940368652344,1,1969,,,,
0.08592773973941803,9.163220405578613,1,1979,,,,
0.07176283746957779,3.5644586086273193,1,1989,,,,
0.07348349690437317,14.098390579223633,1,1999,,,,
0.07097465544939041,17.201692581176758,1,2009,,,,
0.05441351234912872,8.946931838989258,1,2019,,,,
0.07821524888277054,4.957723140716553,1,2029,,,,
0.08654619008302689,2.0481793880462646,1,2039,,,,
0.07854138314723969,1.3213624954223633,1,2049,,,,
0.09626588225364685,3.5087130069732666,1,2059,,,,
0.06395044177770615,6.808463096618652,1,2069,,,,
0.05951109528541565,1.6320074796676636,1,2079,,,,
0.05672306939959526,9.304360389709473,1,2089,,,,
0.11466459929943085,12.887168884277344,1,2099,,,,
0.13371017575263977,19.578943252563477,1,2109,,,,
0.05138731747865677,10.568285942077637,1,2119,,,,
0.09325933456420898,7.76356315612793,1,2129,,,,
0.06586883217096329,2.812939405441284,1,2139,,,,
0.11380663514137268,4.596677780151367,1,2149,,,,
0.07603715360164642,1.6178687810897827,1,2159,,,,
0.08349289000034332,8.993942260742188,1,2169,,,,
0.06108605116605759,4.662202835083008,1,2179,,,,
0.06640616804361343,9.671616554260254,1,2189,,,,
0.07594887167215347,8.11654281616211,1,2199,,,,
0.08726861327886581,19.772525787353516,1,2209,,,,
0.06342922896146774,6.742096424102783,1,2219,,,,
0.06875447183847427,3.4641599655151367,1,2229,,,,
0.07636600732803345,2.9591939449310303,1,2239,,,,
0.05939287319779396,1.2327138185501099,1,2249,,,,
0.0654216855764389,2.783060312271118,1,2259,,,,
0.08412765711545944,1.6496931314468384,1,2269,,,,
0.07239856570959091,8.108790397644043,1,2279,,,,
0.05672401562333107,7.204273700714111,1,2289,,,,
0.06795284152030945,11.979228973388672,1,2299,,,,
0.06376118957996368,4.281186580657959,1,2309,,,,
0.08979052305221558,1.5306137800216675,1,2319,,,,
0.04509012773633003,4.220323085784912,1,2329,,,,
0.050454892218112946,3.2663042545318604,1,2339,,,,
0.07313396781682968,3.6816654205322266,1,2349,,,,
0.0693354532122612,2.363131046295166,1,2359,,,,
0.11084636300802231,1.9556448459625244,1,2369,,,,
0.07266829907894135,0.9595253467559814,1,2379,,,,
0.06443429738283157,0.3587883412837982,1,2389,,,,
0.07356055825948715,2.7852203845977783,1,2399,,,,
0.0667290985584259,6.231950759887695,1,2409,,,,
0.05582557991147041,3.8946986198425293,1,2419,,,,
0.04780510812997818,10.10772705078125,1,2429,,,,
0.10221146792173386,1.435370922088623,1,2439,,,,
0.07818684726953506,6.660389423370361,1,2449,,,,
0.08231255412101746,11.465431213378906,1,2459,,,,
0.058403145521879196,6.067984104156494,1,2469,,,,
0.06439873576164246,8.113789558410645,1,2479,,,,
0.06857947260141373,5.675833702087402,1,2489,,,,
0.07453081756830215,10.026350021362305,1,2499,,,,
0.06101054698228836,4.980051040649414,1,2509,,,,
0.1103697419166565,8.581130027770996,1,2519,,,,
0.08277256786823273,15.758957862854004,1,2529,,,,
0.10698812454938889,5.137810707092285,1,2539,,,,
0.07381173223257065,6.066669940948486,1,2549,,,,
0.05854618921875954,6.573973655700684,1,2559,,,,
0.06630146503448486,1.1568596363067627,1,2569,,,,
0.06579966098070145,11.227609634399414,1,2579,,,,
0.052898988127708435,9.62511920928955,1,2589,,,,
0.07069316506385803,7.821549415588379,1,2599,,,,
0.07842233777046204,5.193332195281982,1,2609,,,,
0.06154528260231018,0.9051241874694824,1,2619,,,,
0.052880678325891495,0.9947221279144287,1,2629,,,,
0.059484656900167465,3.9926364421844482,1,2639,,,,
0.07897679507732391,14.552017211914062,1,2649,,,,
0.05069617182016373,7.242596626281738,1,2659,,,,
0.09776607900857925,10.657648086547852,1,2669,,,,
0.10195653140544891,14.589801788330078,1,2679,,,,
0.05919986218214035,8.011055946350098,1,2689,,,,
0.07454738765954971,8.015151023864746,1,2699,,,,
0.06414209306240082,12.82218074798584,1,2709,,,,
0.09456022083759308,3.857994318008423,1,2719,,,,
0.10155825316905975,11.665562629699707,1,2729,,,,
0.07855001091957092,7.772368907928467,1,2739,,,,
0.05906606465578079,2.5972275733947754,1,2749,,,,
0.09401866048574448,13.637750625610352,1,2759,,,,
0.09269268810749054,17.801429748535156,1,2769,,,,
0.11532823741436005,6.398846626281738,1,2779,,,,
0.07968460023403168,5.877764701843262,1,2789,,,,
0.05958783999085426,1.2846015691757202,1,2799,,,,
0.04653429985046387,5.775376319885254,1,2809,,,,
0.06570883095264435,9.957275390625,1,2819,,,,
0.05627278983592987,3.139968156814575,1,2829,,,,
0.06963889300823212,0.8765537142753601,1,2839,,,,
0.07246005535125732,7.162944793701172,1,2849,,,,
0.09131596237421036,4.349606513977051,1,2859,,,,
,,,159,0.0721784308552742,,,
,,,160,0.08738918602466583,,,
,,,161,0.07916281372308731,,,
,,,162,0.08675796538591385,,,
,,,163,0.056824423372745514,,,
,,,164,0.058101553469896317,,,
,,,165,0.07650154829025269,,,
,,,166,0.07495759427547455,,,
,,,167,0.06725006550550461,,,
,,,168,0.06920506805181503,,,
,,,169,0.1051601693034172,,,
,,,170,0.04533618316054344,,,
,,,171,0.07998763769865036,,,
,,,172,0.0683899074792862,,,
,,,173,0.04959676042199135,,,
,,,174,0.08469105511903763,,,
,,,175,0.06252647191286087,,,
,,,176,0.0736830085515976,,,
,,,177,0.059745680540800095,,,
,,,178,0.06814342737197876,,,
,,,179,0.06298807263374329,,,
,,,180,0.07111494988203049,,,
,,,181,0.0895174965262413,,,
,,,182,0.05271819978952408,,,
,,,183,0.06933800876140594,,,
,,,184,0.058591559529304504,,,
,,,185,0.0613015741109848,,,
,,,186,0.0795312225818634,,,
,,,187,0.08080272376537323,,,
,,,188,0.07186920195817947,,,
,,,189,0.07332012802362442,,,
,,,190,0.07228665053844452,,,
,,,191,0.060804858803749084,,,
,,,192,0.06202327460050583,,,
,,,193,0.05961432307958603,,,
,,,194,0.05015311390161514,,,
,,,195,0.08060887455940247,,,
,,,196,0.11703209578990936,,,
,,,197,0.07811640948057175,,,
,,,198,0.06384540349245071,,,
,,,199,0.0755920335650444,,,
,,,200,0.048979610204696655,,,
,,,201,0.11703658849000931,,,
,,,202,0.08183365315198898,,,
,,,203,0.10210365056991577,,,
,,,204,0.055929217487573624,,,
,,,205,0.05736909806728363,,,
,,,206,0.09579432010650635,,,
,,,207,0.09416422992944717,,,
,,,208,0.047552697360515594,,,
,,,209,0.0889078676700592,,,
,,,210,0.07179787755012512,,,
,,,211,0.06252309679985046,,,
,,,212,0.07609423995018005,,,
,,,213,0.06566836684942245,,,
,,,214,0.07022333145141602,,,
,,,215,0.09926868230104446,,,
,,,216,0.08658056706190109,,,
,,,217,0.06407077610492706,,,
,,,218,0.08666947484016418,,,
,,,219,0.08149020373821259,,,
,,,220,0.10541757196187973,,,
,,,221,0.057205930352211,,,
,,,222,0.09143169969320297,,,
,,,223,0.08105213195085526,,,
,,,224,0.07378337532281876,,,
,,,225,0.07066664844751358,,,
,,,226,0.06949647516012192,,,
,,,227,0.058470744639635086,,,
,,,228,0.06327471882104874,,,
,,,229,0.05437884479761124,,,
,,,230,0.1034393236041069,,,
,,,231,0.0805821418762207,,,
,,,232,0.05813673883676529,,,
,,,233,0.07880029827356339,,,
,,,234,0.05803556367754936,,,
,,,235,0.07914955168962479,,,
,,,236,0.06892147660255432,,,
,,,237,0.059215247631073,,,
,,,238,0.058974165469408035,,,
,,,239,0.05345599725842476,,,
,,,240,0.06565883010625839,,,
,,,241,0.07725682854652405,,,
,,,242,0.07257001101970673,,,
,,,243,0.05297758802771568,,,
,,,244,0.06563755869865417,,,
,,,245,0.06003666669130325,,,
,,,246,0.06890925019979477,,,
,,,247,0.06953775882720947,,,
,,,248,0.05662376806139946,,,
,,,249,0.04874378442764282,,,
,,,250,0.10391479730606079,,,
,,,251,0.05385919287800789,,,
,,,252,0.054230157285928726,,,
,,,253,0.07281747460365295,,,
,,,254,0.060591623187065125,,,
,,,255,0.07433661073446274,,,
,,,256,0.04841097816824913,,,
,,,257,0.06856939941644669,,,
,,,258,0.07713478803634644,,,
,,,259,0.04799383878707886,,,
,,,260,0.038689494132995605,,,
,,,261,0.04818706214427948,,,
,,,262,0.05390387400984764,,,
,,,263,0.08294147998094559,,,
,,,264,0.08618765324354172,,,
,,,265,0.0549793504178524,,,
,,,266,0.06937906891107559,,,
,,,267,0.05587227642536163,,,
,,,268,0.054459646344184875,,,
,,,269,0.10732397437095642,,,
,,,270,0.05287111923098564,,,
,,,271,0.06248091533780098,,,
,,,272,0.07835003733634949,,,
,,,273,0.054912272840738297,,,
,,,274,0.05214504897594452,,,
,,,275,0.05709519609808922,,,
,,,276,0.0977160707116127,,,
,,,277,0.1359969526529312,,,
,,,278,0.09348634630441666,,,
,,,279,0.05855965614318848,,,
,,,280,0.058846939355134964,,,
,,,281,0.10012649744749069,,,
,,,282,0.10727494955062866,,,
,,,283,0.052268024533987045,,,
,,,284,0.1009809672832489,,,
,,,285,0.05106138810515404,,,
,,,286,0.052721597254276276,,,
,,,287,0.06740028411149979,,,
,,,288,0.06828771531581879,,,
,,,289,0.05892997980117798,,,
,,,290,0.07436420023441315,,,
,,,291,0.07609245181083679,,,
,,,292,0.051683779805898666,,,
,,,293,0.05582805350422859,,,
,,,294,0.05360369756817818,,,
,,,295,0.06180720031261444,,,
,,,296,0.05826805904507637,,,
,,,297,0.09452799707651138,,,
,,,298,0.06023075804114342,,,
,,,299,0.0792732685804367,,,
,,,300,0.050702277570962906,,,
,,,301,0.06324844807386398,,,
,,,302,0.04333534464240074,,,
,,,303,0.0662466436624527,,,
,,,304,0.09855742007493973,,,
,,,305,0.06181955337524414,,,
,,,306,0.0764167308807373,,,
,,,307,0.050955310463905334,,,
,,,308,0.08998952060937881,,,
,,,309,0.057223841547966,,,
,,,310,0.0519254170358181,,,
,,,311,0.0592535026371479,,,
,,,312,0.06505327671766281,,,
,,,313,0.06127847731113434,,,
,,,314,0.046802446246147156,,,
,,,315,0.0466219000518322,,,
,,,316,0.08226465433835983,,,
,,,317,0.09132099151611328,,,
,,1,2861,,0.07004183530807495,,
,,1,2861,,,0.07507877051830292,6.776857376098633
0.07629194110631943,12.656854629516602,2,2869,,,,
0.09645330905914307,5.928611755371094,2,2879,,,,
0.06109897419810295,9.907464981079102,2,2889,,,,
0.05687715858221054,9.893954277038574,2,2899,,,,
0.056784916669130325,4.5367841720581055,2,2909,,,,
0.05041148513555527,5.915534019470215,2,2919,,,,
0.12456061691045761,5.038599014282227,2,2929,,,,
0.05964304879307747,3.0202951431274414,2,2939,,,,
0.05476389080286026,5.605354309082031,2,2949,,,,
0.06444002687931061,0.6723843812942505,2,2959,,,,
0.0526004359126091,0.9692530035972595,2,2969,,,,
0.10295741260051727,1.623946189880371,2,2979,,,,
0.07435163855552673,9.782975196838379,2,2989,,,,
0.07059566676616669,15.827378273010254,2,2999,,,,
0.061291370540857315,12.820874214172363,2,3009,,,,
0.057620201259851456,3.024117946624756,2,3019,,,,
0.10814349353313446,1.4510844945907593,2,3029,,,,
0.1252559870481491,6.297710418701172,2,3039,,,,
0.05990814417600632,8.599006652832031,2,3049,,,,
0.07004790753126144,5.109088897705078,2,3059,,,,
0.05390554666519165,2.3485794067382812,2,3069,,,,
0.04313730448484421,3.155043363571167,2,3079,,,,
0.05337314307689667,0.8935869932174683,2,3089,,,,
0.07250645756721497,2.4498167037963867,2,3099,,,,
0.059888340532779694,1.697110652923584,2,3109,,,,
0.0735594853758812,0.6107391715049744,2,3119,,,,
0.06324867904186249,4.737884521484375,2,3129,,,,
0.056441862136125565,5.790257453918457,2,3139,,,,
0.06415388733148575,10.255766868591309,2,3149,,,,
0.0594945102930069,6.889373779296875,2,3159,,,,
0.05452502518892288,4.5572896003723145,2,3169,,,,
0.06677476316690445,8.265305519104004,2,3179,,,,
0.060824017971754074,5.566795349121094,2,3189,,,,
0.05687679722905159,2.0200541019439697,2,3199,,,,
0.08194705843925476,3.2786784172058105,2,3209,,,,
0.07384856790304184,0.6167574524879456,2,3219,,,,
