train_loss_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch
0.7992545962333679,0,9,,,
0.7963824272155762,0,19,,,
0.7895529866218567,0,29,,,
0.7860508561134338,0,39,,,
0.7486013174057007,0,49,,,
0.6391244530677795,0,59,,,
0.41570064425468445,0,69,,,
0.2832920253276825,0,79,,,
0.317884236574173,0,89,,,
0.20924603939056396,0,99,,,
0.1553657203912735,0,109,,,
0.15389926731586456,0,119,,,
0.14367824792861938,0,129,,,
0.15854421257972717,0,139,,,
0.15104369819164276,0,149,,,
0.10411404073238373,0,159,,,
0.1060849130153656,0,169,,,
0.11520224064588547,0,179,,,
0.13279329240322113,0,189,,,
0.10981626808643341,0,199,,,
0.10378151386976242,0,209,,,
0.13776256144046783,0,219,,,
0.14898040890693665,0,229,,,
0.12838396430015564,0,239,,,
0.15622642636299133,0,249,,,
0.08609826862812042,0,259,,,
0.1107124388217926,0,269,,,
0.11456339806318283,0,279,,,
0.1945100575685501,0,289,,,
0.09527512639760971,0,299,,,
0.07743221521377563,0,309,,,
0.10936982929706573,0,319,,,
0.10937006026506424,0,329,,,
0.07927572727203369,0,339,,,
0.10361868143081665,0,349,,,
0.1515428125858307,0,359,,,
0.14713254570960999,0,369,,,
0.12384229898452759,0,379,,,
0.11682623624801636,0,389,,,
0.07090011239051819,0,399,,,
0.08006221801042557,0,409,,,
0.09453938156366348,0,419,,,
0.07000056654214859,0,429,,,
0.10712939500808716,0,439,,,
0.12421286106109619,0,449,,,
0.10664772242307663,0,459,,,
0.06991676986217499,0,469,,,
0.0960053950548172,0,479,,,
0.13066366314888,0,489,,,
0.10824219882488251,0,499,,,
0.14355391263961792,0,509,,,
0.12339137494564056,0,519,,,
0.1139240711927414,0,529,,,
0.18578653037548065,0,539,,,
0.08965979516506195,0,549,,,
0.07153400033712387,0,559,,,
0.0710035040974617,0,569,,,
0.14719562232494354,0,579,,,
0.112362802028656,0,589,,,
0.09505510330200195,0,599,,,
0.09054488688707352,0,609,,,
0.06389154493808746,0,619,,,
0.13595415651798248,0,629,,,
0.06964246183633804,0,639,,,
0.14103733003139496,0,649,,,
0.1047615185379982,0,659,,,
0.10772498697042465,0,669,,,
0.158355712890625,0,679,,,
0.06033461168408394,0,689,,,
0.1649942845106125,0,699,,,
0.07812931388616562,0,709,,,
0.06957193464040756,0,719,,,
0.08169453591108322,0,729,,,
0.08257488161325455,0,739,,,
0.053365543484687805,0,749,,,
0.07978665083646774,0,759,,,
0.10490662604570389,0,769,,,
0.07848596572875977,0,779,,,
0.08797536045312881,0,789,,,
0.09465722739696503,0,799,,,
0.10255744308233261,0,809,,,
0.1426836997270584,0,819,,,
0.10071029514074326,0,829,,,
0.11217238754034042,0,839,,,
0.1341240406036377,0,849,,,
0.0792422890663147,0,859,,,
0.06602057814598083,0,869,,,
0.08788613229990005,0,879,,,
0.09446985274553299,0,889,,,
0.07025828957557678,0,899,,,
0.10219021886587143,0,909,,,
0.0953446701169014,0,919,,,
0.12093526124954224,0,929,,,
0.1367703378200531,0,939,,,
0.06074998900294304,0,949,,,
0.0572928823530674,0,959,,,
0.0609469972550869,0,969,,,
0.08904961496591568,0,979,,,
0.08331421762704849,0,989,,,
0.10972482711076736,0,999,,,
0.09281601011753082,0,1009,,,
0.12823733687400818,0,1019,,,
0.0701739564538002,0,1029,,,
0.09275078028440475,0,1039,,,
0.0673375353217125,0,1049,,,
0.07425306737422943,0,1059,,,
0.08691421151161194,0,1069,,,
0.08128979802131653,0,1079,,,
0.11089439690113068,0,1089,,,
0.048180822283029556,0,1099,,,
0.05715712904930115,0,1109,,,
0.09850464761257172,0,1119,,,
0.06691773980855942,0,1129,,,
0.10129955410957336,0,1139,,,
0.05352696776390076,0,1149,,,
0.09169352054595947,0,1159,,,
0.09878216683864594,0,1169,,,
0.06569553166627884,0,1179,,,
0.09490867704153061,0,1189,,,
0.11465678364038467,0,1199,,,
0.0980403870344162,0,1209,,,
0.06180845946073532,0,1219,,,
0.07258506119251251,0,1229,,,
0.09051491320133209,0,1239,,,
0.0756351500749588,0,1249,,,
0.10607313364744186,0,1259,,,
0.06485947221517563,0,1269,,,
0.07606160640716553,0,1279,,,
0.08139350265264511,0,1289,,,
0.06653835624456406,0,1299,,,
0.07139740884304047,0,1309,,,
0.09523624181747437,0,1319,,,
0.08460315316915512,0,1329,,,
0.09008274972438812,0,1339,,,
0.06719908863306046,0,1349,,,
0.044712550938129425,0,1359,,,
0.07553356885910034,0,1369,,,
0.11247357726097107,0,1379,,,
0.11562065780162811,0,1389,,,
0.08782755583524704,0,1399,,,
0.07044070959091187,0,1409,,,
0.09869323670864105,0,1419,,,
0.058299604803323746,0,1429,,,
,,0,0.07284502685070038,,
,,1,0.06743395328521729,,
,,2,0.07568397372961044,,
,,3,0.08576220273971558,,
,,4,0.07681956887245178,,
,,5,0.09079647809267044,,
,,6,0.070121169090271,,
,,7,0.06968449801206589,,
,,8,0.08056168258190155,,
,,9,0.11579405516386032,,
,,10,0.08554759621620178,,
,,11,0.06984756886959076,,
,,12,0.07491937279701233,,
,,13,0.10403968393802643,,
,,14,0.07316171377897263,,
