train_loss_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch
0.7997924089431763,0,9,,,
0.7982129454612732,0,19,,,
0.7921093106269836,0,29,,,
0.789483368396759,0,39,,,
0.7570883631706238,0,49,,,
0.6691952347755432,0,59,,,
0.43386906385421753,0,69,,,
0.2843259871006012,0,79,,,
0.30730217695236206,0,89,,,
0.21402442455291748,0,99,,,
0.16373027861118317,0,109,,,
0.16228477656841278,0,119,,,
0.14280268549919128,0,129,,,
0.16822569072246552,0,139,,,
0.12433557957410812,0,149,,,
0.11282901465892792,0,159,,,
0.09239533543586731,0,169,,,
0.09704485535621643,0,179,,,
0.13022932410240173,0,189,,,
0.12992678582668304,0,199,,,
0.13369987905025482,0,209,,,
0.13655225932598114,0,219,,,
0.14974094927310944,0,229,,,
0.1333639770746231,0,239,,,
0.16292116045951843,0,249,,,
0.08749554306268692,0,259,,,
0.10968953371047974,0,269,,,
0.1110110655426979,0,279,,,
0.1971604824066162,0,289,,,
0.0965830385684967,0,299,,,
0.08018498122692108,0,309,,,
0.11495256423950195,0,319,,,
0.10991845279932022,0,329,,,
0.07355654984712601,0,339,,,
0.10137046873569489,0,349,,,
0.14444378018379211,0,359,,,
0.14978761970996857,0,369,,,
0.12779363989830017,0,379,,,
0.12355811893939972,0,389,,,
0.07382754236459732,0,399,,,
0.09386169910430908,0,409,,,
0.10468896478414536,0,419,,,
0.07188142091035843,0,429,,,
0.1253490447998047,0,439,,,
0.12011341005563736,0,449,,,
0.09718956798315048,0,459,,,
0.06623833626508713,0,469,,,
0.09260926395654678,0,479,,,
0.11844762414693832,0,489,,,
0.10156889259815216,0,499,,,
0.13963647186756134,0,509,,,
0.14372798800468445,0,519,,,
0.11258980631828308,0,529,,,
0.1892825961112976,0,539,,,
0.12848733365535736,0,549,,,
0.0768280178308487,0,559,,,
0.08515744656324387,0,569,,,
0.15477365255355835,0,579,,,
0.13470271229743958,0,589,,,
0.10461725294589996,0,599,,,
0.09320003539323807,0,609,,,
0.07746174186468124,0,619,,,
0.1427609622478485,0,629,,,
0.06372051686048508,0,639,,,
0.13057054579257965,0,649,,,
0.08503427356481552,0,659,,,
0.08829307556152344,0,669,,,
0.15204060077667236,0,679,,,
0.05489764362573624,0,689,,,
0.16619955003261566,0,699,,,
0.0760943591594696,0,709,,,
0.06835492700338364,0,719,,,
0.0830560028553009,0,729,,,
0.08426530659198761,0,739,,,
0.05112205073237419,0,749,,,
0.07896973937749863,0,759,,,
0.10682952404022217,0,769,,,
0.07283937931060791,0,779,,,
0.0867670550942421,0,789,,,
0.09015607833862305,0,799,,,
0.10752283036708832,0,809,,,
0.15776574611663818,0,819,,,
0.09170147776603699,0,829,,,
0.12458726763725281,0,839,,,
0.12896357476711273,0,849,,,
0.06835754215717316,0,859,,,
0.06381449103355408,0,869,,,
0.08426917344331741,0,879,,,
0.11983359605073929,0,889,,,
0.06347634643316269,0,899,,,
0.08823210000991821,0,909,,,
0.11130765080451965,0,919,,,
0.1294863224029541,0,929,,,
0.17760872840881348,0,939,,,
0.054793089628219604,0,949,,,
0.05683073773980141,0,959,,,
0.05675920471549034,0,969,,,
0.09601989388465881,0,979,,,
0.09648151695728302,0,989,,,
0.1628289371728897,0,999,,,
0.10057567805051804,0,1009,,,
0.12941569089889526,0,1019,,,
0.0791252925992012,0,1029,,,
0.09474306553602219,0,1039,,,
0.06487397104501724,0,1049,,,
0.07322122156620026,0,1059,,,
0.08116520196199417,0,1069,,,
0.10527462512254715,0,1079,,,
0.10582954436540604,0,1089,,,
0.04903734102845192,0,1099,,,
0.06305155903100967,0,1109,,,
0.12155836820602417,0,1119,,,
0.07143384218215942,0,1129,,,
0.12306729704141617,0,1139,,,
0.05383288487792015,0,1149,,,
0.10406303405761719,0,1159,,,
0.08774502575397491,0,1169,,,
0.0654432475566864,0,1179,,,
0.0732419565320015,0,1189,,,
0.09964519739151001,0,1199,,,
0.09360425174236298,0,1209,,,
0.05978992581367493,0,1219,,,
0.0740141049027443,0,1229,,,
0.0875852182507515,0,1239,,,
0.07684379816055298,0,1249,,,
0.12493067979812622,0,1259,,,
